Local time,Open,High,Low,Close,Volume
04.06.2018 23:00:00.000 GMT+0200,1292.188,1292.552,1290.768,1291.319,2008159.9951
05.06.2018 03:00:00.000 GMT+0200,1291.319,1292.638,1290.768,1291.618,2790370.0174000002
05.06.2018 07:00:00.000 GMT+0200,1291.568,1294.052,1289.868,1292.698,3841260.0160000003
05.06.2018 11:00:00.000 GMT+0200,1292.679,1293.549,1290.249,1293.339,4206010.0437
05.06.2018 15:00:00.000 GMT+0200,1293.249,1300.472,1290.608,1298.382,9865970.0156
05.06.2018 19:00:00.000 GMT+0200,1298.381,1299.382,1295.767,1295.767,3049899.9954
05.06.2018 23:00:00.000 GMT+0200,1296.088,1297.829,1296.088,1297.461,1849674.9997
06.06.2018 03:00:00.000 GMT+0200,1297.462,1298.191,1296.471,1296.688,2175009.9658000004
06.06.2018 07:00:00.000 GMT+0200,1296.668,1299.381,1296.249,1296.898,4814319.9682
06.06.2018 11:00:00.000 GMT+0200,1296.808,1298.159,1293.739,1298.159,5364269.9717999995
06.06.2018 15:00:00.000 GMT+0200,1298.159,1301.772,1297.118,1297.529,6512699.902
06.06.2018 19:00:00.000 GMT+0200,1297.548,1298.149,1294.651,1296.282,2796319.9019
06.06.2018 23:00:00.000 GMT+0200,1296.338,1298.099,1296.188,1296.188,1153350.0254000002
07.06.2018 03:00:00.000 GMT+0200,1296.188,1297.492,1295.508,1297.209,2531709.9689999996
07.06.2018 07:00:00.000 GMT+0200,1297.228,1299.069,1296.539,1298.148,4221729.9939
07.06.2018 11:00:00.000 GMT+0200,1298.148,1303.099,1297.618,1301.372,5127010.107000001
07.06.2018 15:00:00.000 GMT+0200,1301.401,1301.802,1294.839,1297.509,6563479.9003
07.06.2018 19:00:00.000 GMT+0200,1297.508,1299.602,1296.337,1296.337,5956550.0617
07.06.2018 23:00:00.000 GMT+0200,1296.879,1297.738,1296.418,1296.909,1704644.9780000001
08.06.2018 03:00:00.000 GMT+0200,1296.909,1297.501,1295.828,1296.818,1887789.9646
08.06.2018 07:00:00.000 GMT+0200,1296.819,1299.819,1293.252,1298.181,6408339.9176
08.06.2018 11:00:00.000 GMT+0200,1298.201,1300.539,1297.158,1298.199,6243499.994200001
08.06.2018 15:00:00.000 GMT+0200,1298.149,1299.432,1297.008,1298.018,8433710.0982
08.06.2018 19:00:00.000 GMT+0200,1298.038,1299.358,1297.929,1298.438,3946520.0006999997
10.06.2018 23:00:00.000 GMT+0200,1299.778,1299.788,1298.211,1299.159,1434090.0183
11.06.2018 03:00:00.000 GMT+0200,1299.159,1301.238,1298.802,1298.958,2635250.0319
11.06.2018 07:00:00.000 GMT+0200,1298.968,1299.138,1295.369,1296.019,3797769.9637
11.06.2018 11:00:00.000 GMT+0200,1295.998,1299.308,1294.059,1298.822,3724219.9778
11.06.2018 15:00:00.000 GMT+0200,1298.809,1302.209,1298.108,1300.189,4979560.0176
11.06.2018 19:00:00.000 GMT+0200,1300.189,1300.599,1298.909,1299.841,2320120.0068
11.06.2018 23:00:00.000 GMT+0200,1298.679,1300.472,1296.698,1298.561,2146769.9707
12.06.2018 03:00:00.000 GMT+0200,1298.561,1299.778,1296.338,1296.902,2657910.0192
12.06.2018 07:00:00.000 GMT+0200,1296.868,1298.581,1296.529,1297.668,3734040.0219
12.06.2018 11:00:00.000 GMT+0200,1297.651,1298.702,1293.218,1295.608,4682684.898399999
12.06.2018 15:00:00.000 GMT+0200,1295.588,1299.691,1294.888,1296.529,5640550.0174
12.06.2018 19:00:00.000 GMT+0200,1296.529,1296.619,1294.389,1295.451,4080327.9876
12.06.2018 23:00:00.000 GMT+0200,1295.848,1296.039,1294.808,1295.069,1393694.9967999998
13.06.2018 03:00:00.000 GMT+0200,1295.069,1295.848,1294.641,1294.888,1711650.0139
13.06.2018 07:00:00.000 GMT+0200,1294.838,1295.779,1291.409,1294.349,3202870.0113000004
13.06.2018 11:00:00.000 GMT+0200,1294.349,1297.042,1293.571,1296.558,3525020.0033
13.06.2018 15:00:00.000 GMT+0200,1296.561,1299.021,1295.879,1298.109,5153140.008400001
13.06.2018 19:00:00.000 GMT+0200,1298.109,1301.191,1292.628,1299.322,10881850.3022
13.06.2018 23:00:00.000 GMT+0200,1299.248,1300.999,1298.438,1298.929,2026985.0492
14.06.2018 03:00:00.000 GMT+0200,1298.949,1299.641,1297.488,1299.302,2765719.98
14.06.2018 07:00:00.000 GMT+0200,1299.302,1303.521,1299.218,1302.958,4167459.8455999997
14.06.2018 11:00:00.000 GMT+0200,1302.981,1309.271,1302.491,1307.262,8786129.9516
14.06.2018 15:00:00.000 GMT+0200,1307.318,1307.412,1301.681,1303.978,11386294.007299999
14.06.2018 19:00:00.000 GMT+0200,1303.989,1305.048,1301.709,1301.861,4029021.9784000004
14.06.2018 23:00:00.000 GMT+0200,1302.278,1303.062,1300.708,1301.389,2524889.946
15.06.2018 03:00:00.000 GMT+0200,1301.389,1302.681,1300.149,1301.618,3300040.0066
15.06.2018 07:00:00.000 GMT+0200,1301.618,1301.669,1297.409,1299.558,7068799.913
15.06.2018 11:00:00.000 GMT+0200,1299.538,1300.529,1292.300,1292.308,6930189.9672
15.06.2018 15:00:00.000 GMT+0200,1292.339,1293.378,1275.671,1276.479,14049512.9824
15.06.2018 19:00:00.000 GMT+0200,1276.479,1280.549,1275.348,1279.558,5019749.8203
17.06.2018 23:00:00.000 GMT+0200,1277.272,1281.799,1276.978,1281.189,2904569.9238
18.06.2018 03:00:00.000 GMT+0200,1281.198,1282.342,1278.998,1280.258,3424939.9899999998
18.06.2018 07:00:00.000 GMT+0200,1280.258,1282.179,1278.458,1281.748,5667479.991800001
18.06.2018 11:00:00.000 GMT+0200,1281.741,1282.179,1278.858,1279.478,7225669.9801
18.06.2018 15:00:00.000 GMT+0200,1279.479,1281.791,1277.799,1278.481,8314589.9772
18.06.2018 19:00:00.000 GMT+0200,1278.481,1280.358,1277.009,1278.000,4206749.9161
18.06.2018 23:00:00.000 GMT+0200,1278.128,1282.281,1278.000,1281.569,3319514.96
19.06.2018 03:00:00.000 GMT+0200,1281.558,1284.028,1280.778,1283.032,5380589.962
19.06.2018 07:00:00.000 GMT+0200,1283.028,1283.401,1279.048,1280.228,6677384.9725
19.06.2018 11:00:00.000 GMT+0200,1280.192,1280.578,1270.388,1273.462,6950300.0975
19.06.2018 15:00:00.000 GMT+0200,1273.518,1276.771,1272.719,1275.709,8075810.0747
19.06.2018 19:00:00.000 GMT+0200,1275.709,1277.461,1273.908,1273.908,3389910.0124999997
19.06.2018 23:00:00.000 GMT+0200,1274.549,1275.542,1273.069,1273.979,2284895.0327
20.06.2018 03:00:00.000 GMT+0200,1273.979,1276.288,1273.208,1273.969,5718419.969099999
20.06.2018 07:00:00.000 GMT+0200,1273.968,1274.978,1271.708,1272.498,6896959.900900001
20.06.2018 11:00:00.000 GMT+0200,1272.498,1275.481,1270.822,1275.188,7268189.9070999995
20.06.2018 15:00:00.000 GMT+0200,1275.188,1276.372,1272.068,1272.798,8496739.9835
20.06.2018 19:00:00.000 GMT+0200,1272.808,1273.222,1267.331,1267.671,4646029.949200001
20.06.2018 23:00:00.000 GMT+0200,1267.418,1269.818,1267.399,1269.608,2179985.0165999997
21.06.2018 03:00:00.000 GMT+0200,1269.608,1270.011,1264.791,1265.571,4638190.0311
21.06.2018 07:00:00.000 GMT+0200,1265.572,1265.662,1262.000,1262.858,7101920.0086
21.06.2018 11:00:00.000 GMT+0200,1262.858,1266.388,1261.352,1265.868,7348539.9484
21.06.2018 15:00:00.000 GMT+0200,1265.859,1269.098,1264.821,1268.771,7624440.074
21.06.2018 19:00:00.000 GMT+0200,1268.758,1270.079,1267.000,1267.000,2948530.0481999996
21.06.2018 23:00:00.000 GMT+0200,1267.000,1268.469,1266.708,1268.469,2068484.962
22.06.2018 03:00:00.000 GMT+0200,1268.469,1269.122,1266.688,1267.312,3685240.0898999996
22.06.2018 07:00:00.000 GMT+0200,1267.311,1271.146,1267.311,1269.859,6171283.9604
22.06.2018 11:00:00.000 GMT+0200,1269.849,1270.342,1267.778,1268.638,5812230.1101
22.06.2018 15:00:00.000 GMT+0200,1268.638,1270.808,1266.879,1268.598,7025164.0677000005
22.06.2018 19:00:00.000 GMT+0200,1268.688,1270.392,1268.248,1269.071,3597039.8783
24.06.2018 23:00:00.000 GMT+0200,1270.001,1272.551,1269.329,1271.838,2772730.0525
25.06.2018 03:00:00.000 GMT+0200,1271.779,1271.848,1266.569,1267.121,4128130.0783
25.06.2018 07:00:00.000 GMT+0200,1267.121,1270.502,1264.481,1269.769,7316479.802200001
25.06.2018 11:00:00.000 GMT+0200,1269.758,1270.272,1266.359,1267.328,7738520.0263
25.06.2018 15:00:00.000 GMT+0200,1267.319,1269.061,1265.488,1265.908,9790374.994299999
25.06.2018 19:00:00.000 GMT+0200,1265.919,1267.938,1264.678,1264.729,6052130.0435
25.06.2018 23:00:00.000 GMT+0200,1265.608,1266.848,1265.438,1266.619,3415604.8893999998
26.06.2018 03:00:00.000 GMT+0200,1266.618,1267.629,1263.078,1263.648,6013449.8477
26.06.2018 07:00:00.000 GMT+0200,1263.649,1264.568,1257.698,1259.098,8492080.2117
26.06.2018 11:00:00.000 GMT+0200,1259.068,1259.108,1254.788,1256.631,8925161.8385
26.06.2018 15:00:00.000 GMT+0200,1256.449,1262.092,1256.158,1259.789,10784145.8321
26.06.2018 19:00:00.000 GMT+0200,1259.778,1260.208,1256.988,1258.308,5398440.003400001
26.06.2018 23:00:00.000 GMT+0200,1258.609,1259.238,1257.638,1258.978,2691855.073
27.06.2018 03:00:00.000 GMT+0200,1258.978,1259.489,1253.379,1255.001,8421549.916299999
27.06.2018 07:00:00.000 GMT+0200,1255.001,1259.262,1254.488,1256.168,9268679.9765
27.06.2018 11:00:00.000 GMT+0200,1256.168,1260.048,1254.668,1254.988,11693940.1628
27.06.2018 15:00:00.000 GMT+0200,1254.989,1256.579,1252.408,1254.388,13153350.1149
27.06.2018 19:00:00.000 GMT+0200,1254.388,1255.198,1250.671,1251.359,8074079.9904
27.06.2018 23:00:00.000 GMT+0200,1251.659,1253.709,1251.629,1253.508,2989749.9978
28.06.2018 03:00:00.000 GMT+0200,1253.509,1254.078,1252.018,1252.039,5256220.042699999
28.06.2018 07:00:00.000 GMT+0200,1252.039,1253.178,1248.328,1249.699,9500447.8693
28.06.2018 11:00:00.000 GMT+0200,1249.688,1254.238,1249.598,1252.741,9683939.9338
28.06.2018 15:00:00.000 GMT+0200,1252.742,1252.972,1249.178,1250.018,10544220.0899
28.06.2018 19:00:00.000 GMT+0200,1250.029,1250.819,1245.918,1247.609,5398799.9558999995
28.06.2018 23:00:00.000 GMT+0200,1247.788,1249.369,1247.589,1248.099,2992174.983
29.06.2018 03:00:00.000 GMT+0200,1248.099,1251.458,1246.109,1251.189,8909229.7554
29.06.2018 07:00:00.000 GMT+0200,1251.189,1252.759,1249.018,1250.768,8930949.9263
29.06.2018 11:00:00.000 GMT+0200,1250.758,1252.199,1250.009,1251.838,8991870.2841
29.06.2018 15:00:00.000 GMT+0200,1251.898,1255.569,1248.500,1255.269,12493960.1421
29.06.2018 19:00:00.000 GMT+0200,1255.258,1255.302,1251.268,1252.529,6348810.0767
01.07.2018 23:00:00.000 GMT+0200,1251.521,1254.178,1251.278,1251.418,3856275.0221
02.07.2018 03:00:00.000 GMT+0200,1251.409,1252.229,1250.478,1250.848,5907559.8121
02.07.2018 07:00:00.000 GMT+0200,1250.848,1250.929,1247.579,1248.629,9290899.9919
02.07.2018 11:00:00.000 GMT+0200,1248.628,1250.759,1247.998,1248.648,7622120.022700001
02.07.2018 15:00:00.000 GMT+0200,1248.648,1249.268,1241.478,1241.878,9728369.9512
02.07.2018 19:00:00.000 GMT+0200,1241.879,1242.938,1239.638,1241.028,5834379.971
02.07.2018 23:00:00.000 GMT+0200,1240.978,1242.899,1240.978,1241.898,2585164.9642000003
03.07.2018 03:00:00.000 GMT+0200,1241.889,1242.019,1237.949,1238.561,8245730.161700001
03.07.2018 07:00:00.000 GMT+0200,1238.561,1245.799,1238.000,1244.729,10118800.0441
03.07.2018 11:00:00.000 GMT+0200,1244.729,1250.481,1244.608,1250.268,7051479.9355999995
03.07.2018 15:00:00.000 GMT+0200,1250.268,1256.822,1249.288,1252.718,11254790.0677
03.07.2018 19:00:00.000 GMT+0200,1252.719,1254.462,1251.879,1252.312,2184209.9726
03.07.2018 23:00:00.000 GMT+0200,1252.099,1257.611,1252.000,1257.471,3350664.9433999998
04.07.2018 03:00:00.000 GMT+0200,1257.458,1260.439,1255.918,1256.678,7851776.003699999
04.07.2018 07:00:00.000 GMT+0200,1256.678,1261.051,1256.148,1256.681,7766170.024900001
04.07.2018 11:00:00.000 GMT+0200,1256.688,1257.449,1254.000,1255.948,6087580.9193
04.07.2018 15:00:00.000 GMT+0200,1255.958,1258.438,1254.898,1256.808,6033500.0753
04.07.2018 19:00:00.000 GMT+0200,1256.808,1256.808,1256.808,1256.808,0
04.07.2018 23:00:00.000 GMT+0200,1256.689,1257.728,1255.729,1256.358,3025940.001
05.07.2018 03:00:00.000 GMT+0200,1256.368,1258.139,1254.618,1255.041,6110320.0912
05.07.2018 07:00:00.000 GMT+0200,1255.112,1257.391,1252.808,1253.698,7338917.8515
05.07.2018 11:00:00.000 GMT+0200,1253.698,1256.232,1251.279,1255.609,7299689.889
05.07.2018 15:00:00.000 GMT+0200,1255.588,1259.699,1253.779,1257.489,11192156.076399999
05.07.2018 19:00:00.000 GMT+0200,1257.448,1257.989,1254.558,1256.649,4597179.9492999995
05.07.2018 23:00:00.000 GMT+0200,1257.158,1258.711,1256.351,1256.758,2728245.0498
06.07.2018 03:00:00.000 GMT+0200,1256.758,1257.039,1252.778,1254.848,6627430.0814
06.07.2018 07:00:00.000 GMT+0200,1254.859,1256.908,1253.708,1255.208,8155620.0981
06.07.2018 11:00:00.000 GMT+0200,1255.219,1258.881,1253.628,1255.088,6810519.9933
06.07.2018 15:00:00.000 GMT+0200,1255.088,1257.259,1253.539,1255.299,8434369.9216
06.07.2018 19:00:00.000 GMT+0200,1255.311,1255.588,1253.909,1254.768,3008859.9921
08.07.2018 23:00:00.000 GMT+0200,1255.348,1256.958,1254.728,1256.728,1468780.011
09.07.2018 03:00:00.000 GMT+0200,1256.798,1259.379,1255.778,1258.808,3969749.9274999998
09.07.2018 07:00:00.000 GMT+0200,1258.809,1262.168,1258.628,1261.559,6804820.180000001
09.07.2018 11:00:00.000 GMT+0200,1261.578,1265.868,1261.178,1263.169,6115869.999
09.07.2018 15:00:00.000 GMT+0200,1263.168,1264.091,1258.758,1258.998,8190320.015
09.07.2018 19:00:00.000 GMT+0200,1259.029,1259.609,1257.149,1257.581,4373430.0137
09.07.2018 23:00:00.000 GMT+0200,1257.289,1259.011,1257.289,1258.078,2616020.0237999996
10.07.2018 03:00:00.000 GMT+0200,1258.078,1260.309,1258.078,1258.928,3953900.0391999995
10.07.2018 07:00:00.000 GMT+0200,1258.938,1259.618,1252.469,1252.568,7619991.8986
10.07.2018 11:00:00.000 GMT+0200,1252.549,1254.521,1247.299,1254.068,8688450.0981
10.07.2018 15:00:00.000 GMT+0200,1254.078,1256.379,1252.608,1254.362,8676612.854
10.07.2018 19:00:00.000 GMT+0200,1254.362,1256.329,1254.038,1255.272,4397789.9552
10.07.2018 23:00:00.000 GMT+0200,1255.589,1256.849,1253.078,1253.349,5579609.036400001
11.07.2018 03:00:00.000 GMT+0200,1253.349,1253.349,1249.038,1251.078,7397159.9936
11.07.2018 07:00:00.000 GMT+0200,1251.058,1253.379,1250.498,1250.928,7973650.0978999995
11.07.2018 11:00:00.000 GMT+0200,1250.929,1252.549,1248.289,1251.999,8804359.7938
11.07.2018 15:00:00.000 GMT+0200,1251.999,1252.028,1244.751,1245.081,10303040.0276
11.07.2018 19:00:00.000 GMT+0200,1245.081,1245.088,1241.498,1241.901,7248392.9991999995
11.07.2018 23:00:00.000 GMT+0200,1241.588,1243.442,1241.258,1241.419,3438500.0466
12.07.2018 03:00:00.000 GMT+0200,1241.428,1244.602,1241.408,1244.601,5339379.9066
12.07.2018 07:00:00.000 GMT+0200,1244.602,1246.338,1242.228,1245.229,7046730.0415
12.07.2018 11:00:00.000 GMT+0200,1245.229,1246.051,1242.419,1244.648,6753889.7991
12.07.2018 15:00:00.000 GMT+0200,1244.679,1248.528,1244.269,1246.819,12829049.8257
12.07.2018 19:00:00.000 GMT+0200,1246.818,1247.852,1245.318,1246.741,6040479.9581
12.07.2018 23:00:00.000 GMT+0200,1247.109,1247.109,1245.711,1246.649,4433189.9286
13.07.2018 03:00:00.000 GMT+0200,1246.669,1248.058,1244.708,1244.719,5404425.0846
13.07.2018 07:00:00.000 GMT+0200,1244.728,1246.319,1240.348,1240.899,8123749.1369
13.07.2018 11:00:00.000 GMT+0200,1240.898,1243.518,1236.338,1243.273,8510815.2628
13.07.2018 15:00:00.000 GMT+0200,1243.272,1243.671,1239.958,1242.039,10415479.66
13.07.2018 19:00:00.000 GMT+0200,1242.039,1242.489,1240.678,1241.439,5266200.0359
15.07.2018 23:00:00.000 GMT+0200,1240.969,1242.698,1240.498,1242.328,2074759.9304
16.07.2018 03:00:00.000 GMT+0200,1242.419,1244.461,1241.468,1243.949,4797650.0393
16.07.2018 07:00:00.000 GMT+0200,1243.941,1245.528,1241.828,1243.888,7265420.0792000005
16.07.2018 11:00:00.000 GMT+0200,1243.879,1244.902,1241.098,1241.998,6166439.9503999995
16.07.2018 15:00:00.000 GMT+0200,1241.998,1242.669,1238.288,1238.868,10035840.0345
16.07.2018 19:00:00.000 GMT+0200,1238.878,1241.309,1238.558,1240.661,5056530.0583999995
16.07.2018 23:00:00.000 GMT+0200,1240.418,1240.952,1238.858,1239.129,2792045.0568
17.07.2018 03:00:00.000 GMT+0200,1239.138,1241.739,1237.489,1241.308,6342670.202199999
17.07.2018 07:00:00.000 GMT+0200,1241.298,1244.818,1240.458,1244.659,6155079.9608000005
17.07.2018 11:00:00.000 GMT+0200,1244.669,1244.939,1238.598,1239.099,5587789.8931
17.07.2018 15:00:00.000 GMT+0200,1239.099,1239.329,1226.018,1226.699,13176110.386799999
17.07.2018 19:00:00.000 GMT+0200,1226.689,1228.799,1226.379,1227.521,5687530.1004
17.07.2018 23:00:00.000 GMT+0200,1227.108,1228.319,1226.608,1227.939,2813495.0100999996
18.07.2018 03:00:00.000 GMT+0200,1227.938,1229.118,1226.549,1227.001,4048529.9825
18.07.2018 07:00:00.000 GMT+0200,1227.002,1227.428,1221.058,1222.478,8348024.0107
18.07.2018 11:00:00.000 GMT+0200,1222.471,1225.408,1222.059,1225.128,7371390.1043
18.07.2018 15:00:00.000 GMT+0200,1225.128,1227.492,1222.828,1226.668,8331459.9991
18.07.2018 19:00:00.000 GMT+0200,1226.669,1228.412,1226.619,1227.202,4243010.044199999
18.07.2018 23:00:00.000 GMT+0200,1227.099,1228.479,1226.308,1227.268,2569569.9453
19.07.2018 03:00:00.000 GMT+0200,1227.268,1227.608,1223.518,1224.699,5609979.987
19.07.2018 07:00:00.000 GMT+0200,1224.709,1224.909,1217.498,1218.478,8504566.0733
19.07.2018 11:00:00.000 GMT+0200,1218.478,1218.972,1211.509,1214.129,10144099.9507
19.07.2018 15:00:00.000 GMT+0200,1214.138,1218.572,1213.908,1216.429,11067759.8714
19.07.2018 19:00:00.000 GMT+0200,1216.429,1228.998,1216.029,1222.682,12795649.8265
19.07.2018 23:00:00.000 GMT+0200,1223.008,1224.092,1221.568,1221.988,3950609.982
20.07.2018 03:00:00.000 GMT+0200,1221.989,1223.812,1215.659,1221.841,10932270.0501
20.07.2018 07:00:00.000 GMT+0200,1221.862,1224.721,1220.971,1222.629,8494710.0878
20.07.2018 11:00:00.000 GMT+0200,1222.629,1230.069,1222.498,1229.949,10147650.0034
20.07.2018 15:00:00.000 GMT+0200,1229.949,1232.089,1227.268,1229.518,11352949.8577
20.07.2018 19:00:00.000 GMT+0200,1229.509,1232.228,1228.928,1231.551,5534449.994600001
22.07.2018 23:00:00.000 GMT+0200,1231.371,1235.082,1230.329,1234.071,4975305.0208
23.07.2018 03:00:00.000 GMT+0200,1234.071,1234.998,1231.251,1231.719,7248789.9065000005
23.07.2018 07:00:00.000 GMT+0200,1231.719,1232.698,1228.128,1228.438,9514589.7865
23.07.2018 11:00:00.000 GMT+0200,1228.438,1232.592,1226.189,1226.409,9316000.104
23.07.2018 15:00:00.000 GMT+0200,1226.398,1227.978,1222.300,1223.582,11940830.2308
23.07.2018 19:00:00.000 GMT+0200,1223.582,1226.172,1223.581,1224.372,5445800.0063
23.07.2018 23:00:00.000 GMT+0200,1224.279,1225.082,1222.358,1223.288,2775860.0414
24.07.2018 03:00:00.000 GMT+0200,1223.288,1224.329,1218.101,1219.072,5418487.906400001
24.07.2018 07:00:00.000 GMT+0200,1219.059,1225.511,1218.641,1223.721,9122560.0242
24.07.2018 11:00:00.000 GMT+0200,1223.731,1228.138,1223.699,1225.249,8701420.068799999
24.07.2018 15:00:00.000 GMT+0200,1225.248,1229.479,1224.128,1225.179,11432430.028900001
24.07.2018 19:00:00.000 GMT+0200,1225.168,1226.298,1223.948,1224.222,4791000.0086
24.07.2018 23:00:00.000 GMT+0200,1224.039,1226.739,1223.879,1225.769,2292939.961
25.07.2018 03:00:00.000 GMT+0200,1225.782,1227.392,1223.208,1224.128,5368019.9980999995
25.07.2018 07:00:00.000 GMT+0200,1224.129,1229.008,1224.098,1228.488,7519600.0338
25.07.2018 11:00:00.000 GMT+0200,1228.489,1233.091,1228.358,1232.398,7284339.9047
25.07.2018 15:00:00.000 GMT+0200,1232.398,1234.182,1227.768,1228.961,11087759.9716
25.07.2018 19:00:00.000 GMT+0200,1228.968,1233.242,1228.661,1231.371,9402430.057699999
25.07.2018 23:00:00.000 GMT+0200,1231.389,1233.638,1230.939,1233.258,3658179.8792
26.07.2018 03:00:00.000 GMT+0200,1233.269,1235.131,1230.411,1231.559,5217809.975199999
26.07.2018 07:00:00.000 GMT+0200,1231.529,1231.531,1226.789,1228.129,7890530.1093999995
26.07.2018 11:00:00.000 GMT+0200,1228.179,1230.709,1226.701,1226.828,8009479.9995
26.07.2018 15:00:00.000 GMT+0200,1226.828,1230.258,1225.671,1226.828,12358999.9676
26.07.2018 19:00:00.000 GMT+0200,1226.838,1226.971,1222.289,1222.422,4518339.932
26.07.2018 23:00:00.000 GMT+0200,1222.859,1224.308,1222.448,1223.329,2574909.9850000003
27.07.2018 03:00:00.000 GMT+0200,1223.318,1224.678,1222.068,1224.471,5959779.9182
27.07.2018 07:00:00.000 GMT+0200,1224.472,1225.302,1218.501,1219.208,8434159.875
27.07.2018 11:00:00.000 GMT+0200,1219.208,1223.798,1217.538,1223.229,8881899.9528
27.07.2018 15:00:00.000 GMT+0200,1223.248,1227.312,1222.318,1226.009,10804849.8631
27.07.2018 19:00:00.000 GMT+0200,1225.999,1226.272,1222.000,1222.679,4062789.9764999994
29.07.2018 23:00:00.000 GMT+0200,1222.622,1223.939,1222.001,1222.658,1994314.9686
30.07.2018 03:00:00.000 GMT+0200,1222.659,1223.559,1219.158,1220.498,4898999.9891
30.07.2018 07:00:00.000 GMT+0200,1220.499,1222.388,1219.008,1221.868,6781220.0785
30.07.2018 11:00:00.000 GMT+0200,1221.861,1223.568,1221.000,1223.148,6278609.9911
30.07.2018 15:00:00.000 GMT+0200,1223.138,1225.029,1222.238,1223.452,8257360.1008
30.07.2018 19:00:00.000 GMT+0200,1223.468,1223.538,1220.698,1220.698,3564469.9335000003
30.07.2018 23:00:00.000 GMT+0200,1221.598,1223.298,1221.119,1222.378,2443070.0242
31.07.2018 03:00:00.000 GMT+0200,1222.378,1222.679,1219.511,1222.642,6983500.003899999
31.07.2018 07:00:00.000 GMT+0200,1222.659,1222.799,1218.048,1219.218,8365339.994500001
31.07.2018 11:00:00.000 GMT+0200,1219.229,1224.178,1217.569,1219.078,7379749.894200001
31.07.2018 15:00:00.000 GMT+0200,1219.078,1228.519,1213.938,1225.978,13783459.663399998
31.07.2018 19:00:00.000 GMT+0200,1225.979,1226.012,1222.268,1222.648,7552520.0366
31.07.2018 23:00:00.000 GMT+0200,1223.329,1224.762,1222.899,1222.999,3081505.0601
01.08.2018 03:00:00.000 GMT+0200,1223.009,1224.389,1220.678,1220.798,5399670.004799999
01.08.2018 07:00:00.000 GMT+0200,1220.799,1224.718,1219.951,1223.198,6961709.9762
01.08.2018 11:00:00.000 GMT+0200,1223.179,1223.778,1221.039,1221.498,6347998.8575
01.08.2018 15:00:00.000 GMT+0200,1221.498,1222.489,1216.568,1218.209,9632449.2693
01.08.2018 19:00:00.000 GMT+0200,1218.209,1221.812,1215.777,1215.777,6051644.057
01.08.2018 23:00:00.000 GMT+0200,1215.678,1218.498,1215.618,1218.488,2005810.0521
02.08.2018 03:00:00.000 GMT+0200,1218.499,1221.268,1218.238,1218.518,5916430.1157
02.08.2018 07:00:00.000 GMT+0200,1218.509,1220.468,1216.748,1217.818,7747150.0635
02.08.2018 11:00:00.000 GMT+0200,1217.838,1218.302,1213.228,1217.851,9188470.006000001
02.08.2018 15:00:00.000 GMT+0200,1217.862,1217.862,1213.058,1213.418,9168769.955699999
